name,first_name,last_name,price,above_100
Julie Torres,Julie,Torres,130.6787559,true
James Miller,James,Miller,202.22964919999998,true
John Howard,John,Howard,80.73869922,
Anne Savage,Anne,Savage,134.04054969999999,true
Richard Wilson,Richard,Wilson,226.89171340000001,true
Mrs. Amber Esparza,s.,Esparza,187.5777824,true
Todd Armstrong,Todd,Armstrong,99.18946135,
Aaron Richardson,Aaron,Richardson,118.4556824,true
Gregory Pollard,Gregory,Pollard,234.13823680000002,true
Jon Butler,Jon,Butler,225.7678307,true
Chelsea Madden,Chelsea,Madden,116.6229213,true
Misty Ramos,Misty,Ramos,234.0837103,true
Ryan Murphy,Ryan,Murphy,233.787281,true
Brittany Sandoval,Brittany,Sandoval,259.1615163,true
Rose Stanton,Rose,Stanton,132.5843724,true
Kristen Banks,Kristen,Banks,287.0092393,true
Julia Stokes,Julia,Stokes,140.3125662,true
Paul Phillips,Paul,Phillips,186.00436499999998,true
Amber Thompson,Amber,Thompson,128.4038652,true
Mrs. Valerie Norton,s.,Norton,278.473292,true
Adam Parker,Adam,Parker,228.1780449,true
Jennifer Gonzales,Jennifer,Gonzales,201.95772230000003,true
Jacqueline Hernandez,Jacqueline,Hernandez,260.086074,true
Cory Walker,Cory,Walker,276.89516610000004,true
Jennifer Miller,Jennifer,Miller,220.5202145,true
Dawn Bond,Dawn,Bond,270.36049049999997,true
Tara Daniel,Tara,Daniel,247.69265519999996,true
Rebecca Thompson DDS,Rebecca,DDS,136.49071519999998,true
Victor Serrano,Victor,Serrano,260.1217048,true
Elizabeth Bell,Elizabeth,Bell,55.22085799999999,
Julie Coleman,Julie,Coleman,122.6292673,true
Jennifer Brown,Jennifer,Brown,8.634621797000001,
Jessica Moore,Jessica,Moore,266.6472363,true
John Ramirez,John,Ramirez,160.9401531,true
Becky Hall,Becky,Hall,271.1221772,true
Christine Smith,Christine,Smith,295.80399,true
Christopher Osborne,Christopher,Osborne,146.2329234,true
Jacob Hernandez,Jacob,Hernandez,7.999586637999999,
Jennifer Rogers,Jennifer,Rogers,128.5133967,true
Tammy Young,Tammy,Young,19.64948762,
James Lewis,James,Lewis,56.04829693,
Charles Stanley,Charles,Stanley,74.1148732,
Christina Garcia,Christina,Garcia,85.95341522,
Heather Davis,Heather,Davis,74.29698857,
Ashley Fuentes,Ashley,Fuentes,228.88080440000002,true
Jorge Brown,Jorge,Brown,2.668016258,
Sierra Park MD,Sierra,MD,205.52585990000003,true
Todd Miller,Todd,Miller,272.99470160000004,true
Jeffrey Sanchez,Jeffrey,Sanchez,71.25953585,
Crystal Luna,Crystal,Luna,99.9830512,
Devin Flores,Devin,Flores,60.75152093,
Bianca Martin,Bianca,Martin,123.5356854,true
Danielle Snyder,Danielle,Snyder,26.67738087,
Edward Carney,Edward,Carney,265.0690245,true
Joseph Grimes,Joseph,Grimes,268.7529259,true
April Fowler,April,Fowler,164.807737,true
Michelle Mccoy,Michelle,Mccoy,145.0996084,true
Alicia Stone MD,Alicia,MD,21.30617961,
Micheal Lloyd,Micheal,Lloyd,215.17326239999997,true
Richard Ortiz,Richard,Ortiz,148.9167449,true
Jasmine Reyes,Jasmine,Reyes,44.61653265,
Tony Smith,Tony,Smith,114.4025946,true
Mary Melton,Mary,Melton,198.305836,true
William Griffin,William,Griffin,146.0813867,true
Scott Vargas,Scott,Vargas,58.25361228,
Adam Guerra,Adam,Guerra,13.06034675,
Christina Vang,Christina,Vang,215.2971497,true
Nicole Williams,Nicole,Williams,189.1902467,true
Erica Powers,Erica,Powers,142.7933784,true
Angela Garcia,Angela,Garcia,175.2561835,true
Melissa Brown,Melissa,Brown,257.9026846,true
John Santiago,John,Santiago,55.75051528,
Donald Nelson,Donald,Nelson,20.74710164,
Misty Bell,Misty,Bell,263.0063735,true
Vanessa Barnes,Vanessa,Barnes,81.07265035,
Brian Austin,Brian,Austin,212.64893659999998,true
Jeffrey King,Jeffrey,King,252.28968769999997,true
Levi Vaughn,Levi,Vaughn,142.12244760000002,true
Melanie Blake,Melanie,Blake,244.2496518,true
Marvin Franklin,Marvin,Franklin,219.66976209999999,true
Angela Massey,Angela,Massey,110.59227759999999,true
Lisa Cole,Lisa,Cole,202.20327659999998,true
George Stark,George,Stark,103.6304844,true
Jeffrey Salas,Jeffrey,Salas,232.95865279999998,true
Richard Reeves,Richard,Reeves,85.83249893,
Heather Maldonado,Heather,Maldonado,292.4101672,true
Shelly Mcdaniel,Shelly,Mcdaniel,267.5668047,true
David Ryan,David,Ryan,80.92148227,
Tyler Trevino,Tyler,Trevino,75.70611538,
Christina Jackson,Christina,Jackson,155.4855824,true
Jodi Peterson,Jodi,Peterson,20.74948998,
Melissa Carney,Melissa,Carney,42.0237226,
David Cole,David,Cole,113.4241367,true
Ricardo Weber,Ricardo,Weber,215.47652909999996,true
Jessica Mckenzie,Jessica,Mckenzie,280.9707751,true
James Ramirez,James,Ramirez,36.28177824,
Jeffrey Wise,Jeffrey,Wise,77.17375689,
Brandy Fisher,Brandy,Fisher,169.5800524,true
Renee Barrera,Renee,Barrera,246.01478109999996,true
Melanie Wiggins,Melanie,Wiggins,14.97387711,
Alexander Mckee,Alexander,Mckee,171.6037468,true
Sheryl Hill,Sheryl,Hill,9.161919917,
Sandra White,Sandra,White,272.9878419,true
Christopher Thompson,Christopher,Thompson,22.06905227,
Mr. Daniel Smith,Daniel,Smith,130.75264109999998,true
Theresa Johnson,Theresa,Johnson,61.15255402,
Kristopher Cunningham,Kristopher,Cunningham,127.42968290000002,true
Nathan Morgan,Nathan,Morgan,166.2127571,true
David Murray,David,Murray,110.60256740000001,true
April Taylor,April,Taylor,2.033803094,
Daniel Herrera,Daniel,Herrera,245.1409137,true
John Mcpherson,John,Mcpherson,200.3253003,true
Scott Simmons,Scott,Simmons,44.45087327,
Gary Tran,Gary,Tran,86.68368261,
Erica Vaughn,Erica,Vaughn,289.7922876,true
Jennifer Peterson,Jennifer,Peterson,179.35994319999998,true
April Mccormick,April,Mccormick,219.6090619,true
Justin Davis,Justin,Davis,39.14509514,
Julia Hall,Julia,Hall,163.1533708,true
Anna Cunningham,Anna,Cunningham,188.9376293,true
Jacob Stevens,Jacob,Stevens,233.22577030000002,true
Jerry Payne,Jerry,Payne,169.62381259999998,true
Mark Collins,Mark,Collins,117.6222818,true
Benjamin Clark,Benjamin,Clark,93.10220462,
Lisa Norton,Lisa,Norton,17.32317763,
Christopher Smith,Christopher,Smith,81.45143196,
Mary Myers,Mary,Myers,37.44740126,
Stephanie Skinner,Stephanie,Skinner,6.4501154089999995,
Dave Kelly,Dave,Kelly,121.97572949999999,true
Patricia Gallagher,Patricia,Gallagher,196.37117800000001,true
Shaun Holloway,Shaun,Holloway,39.44032807,
Marc Love,Marc,Love,262.27209819999996,true
Michael Mayer,Michael,Mayer,41.42900813,
Mason Rodriguez,Mason,Rodriguez,162.79196519999996,true
Jason Payne,Jason,Payne,83.2794627,
Johnny Hicks,Johnny,Hicks,74.94437940000002,
Lisa Rodgers,Lisa,Rodgers,32.10622464,
Sarah Tyler,Sarah,Tyler,87.15157534,
Brian Rodriguez,Brian,Rodriguez,26.081651500000003,
Charlene Jones,Charlene,Jones,246.885328,true
Scott Lawrence,Scott,Lawrence,227.6139565,true
Carol Patrick,Carol,Patrick,140.45168069999997,true
Mrs. Jessica Gibson DDS,s.,Gibson,60.11999568,
Linda Sullivan,Linda,Sullivan,4.597577836,
Donna Carrillo,Donna,Carrillo,237.8259111,true
Scott Baker,Scott,Baker,227.4705054,true
Brian Jensen,Brian,Jensen,174.96712219999998,true
James Sosa,James,Sosa,81.43216331,
Veronica Zavala,Veronica,Zavala,51.45914813,
Jenny Fields,Jenny,Fields,186.1692976,true
George Monroe,George,Monroe,230.84556030000002,true
Michael Smith,Michael,Smith,153.7056177,true
Kevin Oliver,Kevin,Oliver,190.39769669999998,true
Nicholas Mejia,Nicholas,Mejia,13.52272289,
Phillip Logan,Phillip,Logan,169.7231774,true
Jamie Jackson,Jamie,Jackson,299.18465760000004,true
Thomas Alvarez,Thomas,Alvarez,72.23090551,
Kaitlin Lawson,Kaitlin,Lawson,116.94347040000001,true
Carlos Wagner,Carlos,Wagner,268.2158202,true
Christopher Anderson,Christopher,Anderson,45.61401189,
Roberto Sparks,Roberto,Sparks,113.7675985,true
Julie Oneal,Julie,Oneal,214.0692547,true
Megan Friedman,Megan,Friedman,240.3518353,true
Cheryl Taylor,Cheryl,Taylor,96.58849728,
Jeffrey Hatfield,Jeffrey,Hatfield,241.51036659999997,true
James Phillips,James,Phillips,18.982053699999998,
Jessica Moore,Jessica,Moore,128.9224193,true
Eric Richards,Eric,Richards,79.96034999,
Rebecca Mitchell,Rebecca,Mitchell,240.7557103,true
Anna Patrick,Anna,Patrick,158.13197,true
Eric Schmidt,Eric,Schmidt,197.3438304,true
Mark Campbell,Mark,Campbell,156.8947774,true
Taylor Oconnell,Taylor,Oconnell,190.5868648,true
Debra Peters,Debra,Peters,70.77282649,
Richard Anderson,Richard,Anderson,99.64762699,
William Russell,William,Russell,201.20675769999997,true
Ryan Mcdaniel,Ryan,Mcdaniel,245.97207039999998,true
Jacqueline Frazier,Jacqueline,Frazier,191.7286603,true
Steven Stuart,Steven,Stuart,32.13545499,
Emily Rodriguez,Emily,Rodriguez,90.35267623,
Ryan Perez,Ryan,Perez,28.24313981,
Lauren Hahn,Lauren,Hahn,287.3152387,true
Megan Lopez,Megan,Lopez,127.44342040000001,true
Matthew Lucero,Matthew,Lucero,194.0146142,true
Joseph Perez,Joseph,Perez,52.96715715,
Kimberly Wright,Kimberly,Wright,153.63786059999998,true
Donald Braun,Donald,Braun,16.16466094,
Savannah Reese,Savannah,Reese,156.4062563,true
Leslie Wiggins,Leslie,Wiggins,65.73844854,
Mrs. Deanna Gonzalez,s.,Gonzalez,26.46654614,
Derrick Brown PhD,Derrick,PhD,22.81013853,
Meghan Davis,Meghan,Davis,116.3037504,true
Faith Edwards,Faith,Edwards,163.6350438,true
Stephanie Morgan,Stephanie,Morgan,160.7615774,true
Laura Vargas,Laura,Vargas,17.12739612,
Caleb Singh,Caleb,Singh,55.99219306,
Cassandra Andrade,Cassandra,Andrade,189.3732231,true
Robert Hall,Robert,Hall,183.85108530000002,true
Kenneth Hill,Kenneth,Hill,6.341114311,
David Brown,David,Brown,136.8591472,true
Sarah Lewis,Sarah,Lewis,237.1228892,true
Stephen Meyers,Stephen,Meyers,261.2785989,true
Victor Becker,Victor,Becker,71.86420397,
Brad Huff,Brad,Huff,150.79292869999998,true
Thomas Sanchez,Thomas,Sanchez,18.39675475,
Michael Chapman,Michael,Chapman,229.96025550000002,true
Stephen Lam,Stephen,Lam,89.72241118,
Theresa Wells,Theresa,Wells,80.07481776,
Richard Barrera,Richard,Barrera,55.20716243,
Kelly Boyle,Kelly,Boyle,237.0515981,true
Alexander Richardson,Alexander,Richardson,21.98915208,
James Hicks,James,Hicks,177.05152969999997,true
Todd Simon PhD,Todd,PhD,93.74886446,
Jason Meyer,Jason,Meyer,114.0768801,true
Matthew Moore,Matthew,Moore,150.4707103,true
Lindsay Rivera,Lindsay,Rivera,108.1302862,true
Michael Peterson,Michael,Peterson,253.4940966,true
Jennifer Martin PhD,Jennifer,PhD,193.19626019999998,true
Martin Solomon,Martin,Solomon,186.44926,true
Rebecca Quinn,Rebecca,Quinn,72.46973743,
Kerry Branch,Kerry,Branch,9.474332966,
Leslie Ruiz,Leslie,Ruiz,219.3292641,true
Joseph Howard,Joseph,Howard,86.76006819,
Rebecca Wright,Rebecca,Wright,233.5123787,true
Jacqueline Phillips,Jacqueline,Phillips,266.44188080000004,true
Wesley Erickson,Wesley,Erickson,134.59996919999998,true
Janet West,Janet,West,225.89938270000002,true
James Barnett,James,Barnett,237.5878966,true
Eric Scott,Eric,Scott,252.83163030000003,true
James Jones,James,Jones,250.71734869999997,true
Joshua Baker DVM,Joshua,DVM,87.85407145,
Kathleen Baker,Kathleen,Baker,260.1202045,true
Michael Clark,Michael,Clark,260.3821386,true
Anne Richards,Anne,Richards,214.57680299999998,true
Renee Williams,Renee,Williams,273.24483399999997,true
Derek Thomas,Derek,Thomas,128.07325179999998,true
Robert White,Robert,White,15.36006275,
Teresa Figueroa,Teresa,Figueroa,157.0536374,true
Ashley Murphy,Ashley,Murphy,117.9457723,true
Laura Peterson,Laura,Peterson,227.6123872,true
Brian Cardenas,Brian,Cardenas,96.53388242,
Dana Conrad,Dana,Conrad,12.35802683,
Kathleen Deleon,Kathleen,Deleon,123.77194340000001,true
Ebony Garcia,Ebony,Garcia,243.754614,true
Johnathan Allen,Johnathan,Allen,8.375005469,
Laura Faulkner,Laura,Faulkner,0.17293005600000003,
Kirk Pearson,Kirk,Pearson,9.303532223,
Joseph Bonilla,Joseph,Bonilla,44.2075727,
Christina Moore,Christina,Moore,121.10851310000001,true
Gary Barber,Gary,Barber,109.5760422,true
Laura Diaz,Laura,Diaz,1.192317589,
Jerry Stuart,Jerry,Stuart,222.1184712,true
Brianna Griffith,Brianna,Griffith,200.530082,true
Kenneth Lopez,Kenneth,Lopez,56.49118553,
Wesley Krause,Wesley,Krause,115.9217821,true
Derek Sullivan,Derek,Sullivan,199.9901641,true
Brian Johnson,Brian,Johnson,202.850954,true
Miss Monica Mcdonald,Monica,Mcdonald,190.9497467,true
Christine Peterson,Christine,Peterson,144.04827790000002,true
Brianna Ramirez,Brianna,Ramirez,196.1333418,true
Robert Decker,Robert,Decker,71.98489152,
Michael Bryant,Michael,Bryant,82.40541955,
Jamie Silva,Jamie,Silva,161.7920788,true
Steven Jones,Steven,Jones,96.06536657,
Christopher Bautista,Christopher,Bautista,25.7526185,
Elizabeth Stein,Elizabeth,Stein,255.6515653,true
Brandi Werner,Brandi,Werner,297.9637678,true
Derrick Jones,Derrick,Jones,167.9345937,true
Michelle Price,Michelle,Price,80.72808372,
Kara Silva,Kara,Silva,32.088136999999996,
Lisa Cox,Lisa,Cox,33.65138701,
Jonathan Armstrong,Jonathan,Armstrong,14.57035663,
Randy Rodriguez,Randy,Rodriguez,178.00771509999998,true
Amber Payne,Amber,Payne,124.4776004,true
Patricia Moore,Patricia,Moore,55.82247702,
Barbara Krueger,Barbara,Krueger,60.73961436,
Susan Colon,Susan,Colon,191.5557109,true
Ryan Morgan,Ryan,Morgan,296.23790310000004,true
Chad Willis,Chad,Willis,8.733980597999999,
Brian Curtis,Brian,Curtis,154.55530919999998,true
Stephanie Jones,Stephanie,Jones,257.30344469999994,true
Jeffrey Garcia,Jeffrey,Garcia,242.17531749999998,true
Erik Walker,Erik,Walker,167.3473741,true
Steven Murray,Steven,Murray,179.81387959999998,true
Samuel Simmons,Samuel,Simmons,38.36117241,
Brian Brown,Brian,Brown,100.03953800000001,true
Barbara Brown,Barbara,Brown,223.02702000000002,true
Monica Oconnor,Monica,Oconnor,27.82578051,
Jacob Yang,Jacob,Yang,54.06984636,
Jennifer Roberts,Jennifer,Roberts,172.79327450000002,true
Ashley Schultz,Ashley,Schultz,171.1870001,true
Elizabeth Swanson,Elizabeth,Swanson,228.4362989,true
Jonathan Lawrence MD,Jonathan,MD,36.77728915,
Linda Rodriguez,Linda,Rodriguez,175.736522,true
Molly Tate,Molly,Tate,192.7650925,true
Patrick Mosley,Patrick,Mosley,20.68179732,
Anita Nelson,Anita,Nelson,98.25630190000001,
Susan Harris,Susan,Harris,62.12362274,
John Conrad,John,Conrad,216.36137730000002,true
Peggy Johnson,Peggy,Johnson,219.2847921,true
Timothy Allen,Timothy,Allen,199.0109939,true
Susan Hansen,Susan,Hansen,90.74580755,
Linda Woods,Linda,Woods,226.94201600000002,true
Susan Herrera,Susan,Herrera,175.42053669999999,true
Linda White,Linda,White,211.99635890000002,true
Andrew Matthews,Andrew,Matthews,287.6104984,true
Mrs. Lisa Richardson MD,s.,Richardson,185.5276885,true
Jennifer Dixon,Jennifer,Dixon,172.8038862,true
Daniel James,Daniel,James,6.650911434,
Kyle Chaney,Kyle,Chaney,129.4088432,true
Erin Kennedy,Erin,Kennedy,91.86979408,
Allison Jones,Allison,Jones,50.92956508,
Jason Lopez,Jason,Lopez,182.35145740000002,true
Cameron Burton,Cameron,Burton,73.50561371,
Joe Cook,Joe,Cook,58.0149289,
Robert Miller,Robert,Miller,268.1107296,true
Olivia Martin,Olivia,Martin,82.34771286,
Manuel Long,Manuel,Long,94.22695027,
Richard Villanueva,Richard,Villanueva,75.5044878,
Taylor Jones,Taylor,Jones,62.18273963,
Catherine Simmons,Catherine,Simmons,136.5935694,true
Samantha Miranda,Samantha,Miranda,120.15731070000001,true
Sarah Brown,Sarah,Brown,298.43295960000006,true
Jerry Clark,Jerry,Clark,243.56199019999997,true
Briana Morris,Briana,Morris,66.29706805,
Michelle Schneider,Michelle,Schneider,131.8021648,true
Alyssa Kim,Alyssa,Kim,211.2511958,true
Courtney Williams,Courtney,Williams,232.4465591,true
Rebekah Gonzalez,Rebekah,Gonzalez,193.3837703,true
Cameron Gay,Cameron,Gay,143.67702590000002,true
Jose Martinez,Jose,Martinez,80.93405105,
Gabrielle Todd,Gabrielle,Todd,173.9815833,true
Adrian Price,Adrian,Price,133.07886100000002,true
James Daniels,James,Daniels,270.04637349999996,true
Henry Huffman,Henry,Huffman,184.9869926,true
Beth Murphy,Beth,Murphy,24.76246353,
Kevin Haynes,Kevin,Haynes,115.2254767,true
Darryl Deleon,Darryl,Deleon,204.3763418,true
Jeffrey Wells,Jeffrey,Wells,264.92418430000004,true
John Hicks,John,Hicks,252.8243925,true
Pamela Stanley,Pamela,Stanley,166.4772266,true
Frank Gardner,Frank,Gardner,247.73369739999998,true
Eric Kennedy,Eric,Kennedy,59.87939535,
Michael Buchanan,Michael,Buchanan,84.84694551,
Brooke Johnson,Brooke,Johnson,169.842186,true
Joseph Alvarado,Joseph,Alvarado,43.63467789,
Dawn Ross,Dawn,Ross,98.64511088,
Christina Hammond,Christina,Hammond,48.76616516,
Adrian Richmond,Adrian,Richmond,3.975889905,
Elizabeth Gardner,Elizabeth,Gardner,74.14070427,
Melissa Wood,Melissa,Wood,137.57040519999998,true
Matthew Nelson,Matthew,Nelson,240.5538866,true
Janet Gross,Janet,Gross,6.593436831,
Michael Murphy,Michael,Murphy,259.0641083,true
Samuel Davis,Samuel,Davis,197.03672859999998,true
James Garcia,James,Garcia,132.019847,true
Carolyn Glover,Carolyn,Glover,288.2201261,true
Jonathan Singleton,Jonathan,Singleton,277.8925688,true
Jennifer Rodriguez MD,Jennifer,MD,266.9824165,true
Robert Moore,Robert,Moore,25.25347246,
Kelly Rogers,Kelly,Rogers,203.40855009999999,true
Kelly Rodriguez,Kelly,Rodriguez,161.69198930000002,true
Michael Fisher,Michael,Fisher,3.4216426280000003,
Lorraine Shaw,Lorraine,Shaw,276.27239280000003,true
Steven White,Steven,White,37.284900799999996,
Joy Long,Joy,Long,216.54591820000002,true
Brandon Riggs,Brandon,Riggs,8.330686218,
Raymond Henderson,Raymond,Henderson,212.46046529999998,true
Kenneth Wright,Kenneth,Wright,84.45131708,
Katelyn Sloan,Katelyn,Sloan,84.36432198,
Jonathan Robinson,Jonathan,Robinson,142.1045999,true
Gina Morales,Gina,Morales,154.72663290000003,true
Rachel Martinez,Rachel,Martinez,100.9771245,true
Nicole Mcgee,Nicole,Mcgee,211.9572214,true
Danielle Hunter,Danielle,Hunter,166.4771534,true
Dillon Baker,Dillon,Baker,229.88025409999997,true
Steven Lane,Steven,Lane,251.30153130000002,true
Sandra Cook,Sandra,Cook,129.4083688,true
Heather Cardenas,Heather,Cardenas,68.71986146,
Kyle Robinson,Kyle,Robinson,40.789742,
James Rodriguez,James,Rodriguez,278.5839619,true
John Robertson,John,Robertson,249.6891636,true
Melissa Smith,Melissa,Smith,9.02944651,
Sarah Oneal,Sarah,Oneal,89.01612989,
Austin Mcdowell,Austin,Mcdowell,98.91948453,
Marie Taylor,Marie,Taylor,126.40952720000001,true
Teresa Garrett,Teresa,Garrett,201.3569513,true
Kelly Perez,Kelly,Perez,249.9633227,true
Mary Odom,Mary,Odom,94.71141448,
Stacy Hansen,Stacy,Hansen,38.16867181,
Sara Lopez,Sara,Lopez,204.65197419999998,true
Arthur Gibson II,Arthur,II,63.21726831,
Jennifer Ortiz,Jennifer,Ortiz,105.03551429999999,true
Amanda Davis,Amanda,Davis,200.2859627,true
Tina Fitzpatrick,Tina,Fitzpatrick,129.19387749999999,true
Andrea Page,Andrea,Page,138.8235219,true
Wayne Reeves,Wayne,Reeves,172.4005071,true
James Sullivan,James,Sullivan,46.20312463,
John Hernandez,John,Hernandez,193.7106627,true
Tiffany Barnett,Tiffany,Barnett,271.73120510000007,true
Jessica Watts,Jessica,Watts,58.75572391,
Miss Katherine Brennan MD,Katherine,MD,50.00288911,
Nathan Nielsen,Nathan,Nielsen,23.30866391,
Patricia Davis,Patricia,Davis,171.7762592,true
Ricardo Davies,Ricardo,Davies,170.0373779,true
Matthew Lawson,Matthew,Lawson,199.9675868,true
Christopher Miller,Christopher,Miller,179.2409523,true
Charles Mendoza DVM,Charles,DVM,157.2561504,true
Jack Lin,Jack,Lin,110.61847730000001,true
Michelle Jacobs,Michelle,Jacobs,147.4623228,true
Amber Hopkins,Amber,Hopkins,289.45061929999997,true
Christine Lara,Christine,Lara,218.3912477,true
Nancy Garcia,Nancy,Garcia,141.38534319999997,true
Lindsey Owens,Lindsey,Owens,264.6461921,true
Lisa Brewer,Lisa,Brewer,43.02463642,
Alex Rhodes,Alex,Rhodes,264.2776739,true
Daniel Bennett,Daniel,Bennett,157.037661,true
Susan Robinson,Susan,Robinson,268.3048564,true
Christopher Olson,Christopher,Olson,260.0251938,true
Jon Roach,Jon,Roach,129.69057469999998,true
Michael Robinson,Michael,Robinson,38.28658602,
Rodney Arellano,Rodney,Arellano,206.033049,true
Alicia Wong,Alicia,Wong,250.44487369999996,true
Jesse Singh,Jesse,Singh,147.5234691,true
Nicole Smith,Nicole,Smith,64.95829168,
Dwayne Snyder,Dwayne,Snyder,35.839318799999994,
Marcus Rice,Marcus,Rice,96.59177813,
Ashley Dixon,Ashley,Dixon,87.74147719,
Erica Nelson,Erica,Nelson,91.27947021,
Anna Valdez,Anna,Valdez,202.480179,true
Marco Pierce,Marco,Pierce,228.78191719999998,true
Nicole Henry,Nicole,Henry,111.771676,true
Melissa David,Melissa,David,125.7463322,true
Patricia Moreno,Patricia,Moreno,153.29790459999998,true
Kevin Woodard,Kevin,Woodard,47.11087611,
Adam Bailey,Adam,Bailey,130.2098795,true
Carrie Henson,Carrie,Henson,95.32864041,
Richard Martin,Richard,Martin,31.98809588,
Whitney Reed,Whitney,Reed,63.47690471,
Michael Snyder,Michael,Snyder,259.24790690000003,true
Dana Molina,Dana,Molina,280.0939625,true
